_id,품목ID,작성자,점수,옵션,댓글
658fa90840337d127f09117c,658fa8ff40337d127f09116d,예똥예똥TOP 906한달이상사용,5점만점에 5점,,리무버는 이 제품만 사용하는 것 같아요! 가격이 저렴해서 가성비로 추천하고 세정력도 좋아서 자주 구매하는 것 같아요. 추천해요!
658fa90840337d127f09117d,658fa8ff40337d127f09116d,아틀란타한달이상사용,5점만점에 5점,,아주만족합니다가끔 손톱에 바르는데대용량은 많기에 작은사이즈가 필요했던터라구매요잘지워지며 향도 괜찮네요자주쓰면 손톱이 갈라져 이것도 가끔사용해야하네요좋아요
658fa90840337d127f09117e,658fa8ff40337d127f09116d,ausgns30한달이상사용,5점만점에 5점,,냄새도 엄청 독하진 않고 순하게 잘 지워져서 잘 사용하고 있어요! 가격도 저렴해서 구매했는데 생각보다 잘 지워지네요
658fa90840337d127f09117f,658fa8ff40337d127f09116d,역대급,5점만점에 5점,[옵션] 베이스,무난무난한 베이스에요 브러쉬도 적당하고 발림성도 괜찮아요 베이스 다 마르고 네일 바르면 고르게 발리네요
658fa90840337d127f091180,658fa8ff40337d127f09116d,베이비슈TOP 565,5점만점에 5점,,무난하고 저렴한 네일 리무버입니다! 올영에 언제나 있어서 좋아요
658fa90840337d127f091181,658fa8ff40337d127f09116d,이단콩한달이상사용,5점만점에 4점,[옵션] 베이스,베이스 바르고 네일 올리면 확실히 깔끔히 발리네요!!베이스 바르고 충분히 말린후 색상 올려주면 붓결이 남지 않아서 가장 만족스러워요
658fa90d40337d127f091182,658fa8ff40337d127f09116d,이단콩한달이상사용,5점만점에 5점,[옵션] 젤탑,"색을 좀 더 윤기나게 마무리 해주기 위해서는 필수!! 젤탑 마무리 꼭 하세요윤기는 잡았지만,, 까짐은 젤네일이 아니다보니 어쩔 수 없네요사진은 바르고 바로 다음날 까진 정도예요ㅜㅜ"
658fa90d40337d127f091183,658fa8ff40337d127f09116d,웜쿨안타는여름뮤트,5점만점에 3점,[옵션] 베이스,그냥 보통의... 베이스코트? 지속력이 오래가거나 이런건 모르겠어요. 오히려 잘 벗겨지는것 같기도 하네요. 가격 대비 나쁘지는 않아요.
658fa90d40337d127f091184,658fa8ff40337d127f09116d,이제그마안한달이상사용,5점만점에 4점,[옵션] 젤탑,잘발려서 좋은데 지속력은 로드샵보다 떨어지는 느낌이네요 그래도 다이소꺼보다는 좋아요
658fa90d40337d127f091185,658fa8ff40337d127f09116d,lilcoco,5점만점에 5점,,두 개째 쓰고 있어요저렴하고 기본으로 좋아요 솜에 푹 적시면 다 닦여료!
658fa90d40337d127f091186,658fa8ff40337d127f09116d,초코코코코코재구매,5점만점에 5점,,손톶영양제랑 강화제 지우는 용으로 샀는데 일반 네일리무버랑 비슷한 향이고 잘 지워져요! 화장솜에 뿌리고 손톱 위에 30초 올려두면 더 깔끔히 지워지는거 같습니다👍
658fa90d40337d127f091187,658fa8ff40337d127f09116d,케이77,5점만점에 4점,,향이 자극적이지않고 쓸만한거 같아요. 그냥 무난하게 사용할수있는 제품
658fa90d40337d127f091188,658fa8ff40337d127f09116d,메추리립한달이상사용,5점만점에 4점,[옵션] 11 익스트림블랙,블랙네일 찾고있었는데 마침 웨이크 메이크에 있어도 구매했어요 빌림성이 되게 좋치는 않은데 한번씩 포인로 바르기에 좋아요
658fa90d40337d127f091189,658fa8ff40337d127f09116d,뭘봐시바,5점만점에 5점,,향은 강하지만 아세톤보다 좋다는 소식을 듣고 어머니께 선물로 드렸는데 세정력이 좋네요
658fa90d40337d127f09118a,658fa8ff40337d127f09116d,토끼는총깡총깡,5점만점에 5점,,향도 좋고 엄청 잘 지워져요🫶🫶가격도 저렴해서 좋아요⭐️평소 다이소꺼만 썼는데 다이소보다 잘 지워져요!자극 없이 잘 지워져요!다이소꺼는 잘 안 지워지는 편이여서 두 세번 정도 닦고 면봉으로도 닦았는데 이 제품은 한번에 깔끔하게 지워지고 향도 어지럽지않고 좋아서 잘 쓰고 있어요
658fa90d40337d127f09118b,658fa8ff40337d127f09116d,고캭이한달이상사용,5점만점에 5점,,"아주 잘 지워집니다 :)젤타입은 좀 무리가있지만 일반 베이스,탑코트,영양제까지해서 슥슥 잘 지워지는데대신 화장솜으로 지우실때❕너무 부드러운것보다 질감이 느껴지는솜❕ 으로 지워야 쉽게 지워져요!냄새는 일반 아세톤냄새고 강하긴합니다"
658fa91340337d127f09118c,658fa8ff40337d127f09116d,고캭이한달이상사용,5점만점에 5점,,"아주 잘 지워집니다 :)젤타입은 좀 무리가있지만 일반 베이스,탑코트,영양제까지해서 슥슥 잘 지워지는데대신 화장솜으로 지우실때❕너무 부드러운것보다 질감이 느껴지는솜❕ 으로 지워야 쉽게 지워져요!냄새는 일반 아세톤냄새고 강하긴합니다"
658fa91340337d127f09118d,658fa8ff40337d127f09116d,레이한달이상사용,5점만점에 5점,,향이 타제품대비 많이 독하지않은것 같습니다 무난하게 사용하기좋아요
658fa91340337d127f09118e,658fa8ff40337d127f09116d,지니삐,5점만점에 4점,,세정력 좋았고타브랜드와 비슷한 향과 느낌이네요거부감없고 향이 독하지 않아요한달사용 리뷰는 좀 더 디테일하게 가져올게요
658fa91340337d127f09118f,658fa8ff40337d127f09116d,어쩔딸기티비재구매,5점만점에 5점,,너무 맘에 들어요 색도 이쁘고 고민하다가 구매해요 다른제품도 구매 할께요
658fa91340337d127f091190,658fa8ff40337d127f09116d,어쩔딸기티비,5점만점에 5점,[옵션] 베이스,너무 맘에 들어요 색도 이쁘고 고민하다가 구매해요 다른제품도 구매 할께요
658fa91340337d127f091191,658fa8ff40337d127f09116d,이단콩,5점만점에 4점,,향은 리무버 특유의 아세톤 향이 엄청 강해요코 아플정도로 강해서 별하나는 뺍니다!!세정력은 베이스 네일 젤탑 까지 바른 네일 한번에 싹 지워줘서 만족스러웠어요화장솜에 적셔서 손톱위에 30초 정도만 올려두고 닦아내면 더 잘지워져요☺️✨ 제 리뷰가 도움이 되셨다면 하단에 [도움돼요]를 눌러주세요✨
658fa91340337d127f091192,658fa8ff40337d127f09116d,예동이TOP 288,5점만점에 4점,[옵션] 젤탑,🧡웨이크메이크 젤탑 리뷰🧡웨이크메이크 네일 라인은 무난히 쓰기 좋아요!아무래도 젤탑 라인은 많이 사용하는 편이라 금방 쓰기도 하고 페디 바를 때 유용하게 써요! 발림성 무난하지만 지속력은 조금 약한편이라 손보단 발에 쓰기 좋아요
658fa91340337d127f091193,658fa8ff40337d127f09116d,ZZ바라기TOP 913,5점만점에 4점,[옵션] 베이스,😃웨이크메이크 베이스♡♡😄다른제품 사용하다가 다시 해당제품으로돌아온 후기입니다~!!😆사실 만만한 브랜드 제품이없어서다시 구매요🤗저는 아직까지 매니큐어 바르는 사람입니다옛날방식이요 😁😁그래서 베이스 중요하네요~해당제품 쓰다가 다른제품으로 쓰다가별로여서 다시 웨이크 메이크 젤탑으로돌아왔어요~!🤗이것도 아주 만족하지는않아요🤣😅🤗발림성도 양호~!!😁🤗지속력 부족편입니다~!😄이것만 사용했을때는 몰랐는데 해당제품은보통입니다 ~!!🤗발림성은 오래 쓰지 (기간을 의미해요--)않으면 좋아서좀 오래두고 쓰면 끈적해지면서 바르기 힘들어지니 사고 되도록 빨리 사용해야한다라는단점이 있어요🤣😅😄가격대비 좋은것같습니다 %!앞으로 계속 해당제품을 이용할 계획입니다~!!
658fa91340337d127f091194,658fa8ff40337d127f09116d,평온한하루TOP 721한달이상사용,5점만점에 5점,[옵션] 젤탑,제가 바르는 방법에 문제가 있는지 좀 잘 마르지 않고 찍힘이 좀 있는 편입니다. 그래도 광은 반짝반짝하게 나는 편인데...제가 양을 많이 바르는 것 같기도 합니다. 마르는 시간은 그냥 보통인 것 같은데 그렇다고 빠르게 마르는 편은 아닌 것 같습니다.
658fa91340337d127f091195,658fa8ff40337d127f09116d,teatimeTOP 197한달이상사용,5점만점에 4점,[옵션] 베이스,매니큐어 더 잘하고 싶어서 구매했는데...저는 아직 초보자이라 잘 모르겠지만 매니큐어를 잘 하려면 베이스는 아주 중요하다고 들었어요. 오래가는 매니큐어를 원하시면 좋은 베이스 필수이죠? 하지만 웨베 베이스는 오래 가지 않어요 ㅜㅜ 매니큐어는 3일 후 까져서 4점만 줄게요. 다*소 베이스랑 큰 차이가 있는지 아직 모르겠어요. 더 좋은 베이스를 사기를 권장해요^^ 아니면 메니큐어 연습을 위해 충분할 수 있어요.그리고 브러쉬 더 컸으면 좋겠어요!! 작아서 바르기 좀 귀찮았어요
658fa91940337d127f091196,658fa8ff40337d127f09116d,리뷰토끼TOP 178한달이상사용,5점만점에 5점,[옵션] 젤탑,"어머니가 네일을 받은 후에 사용할탑코트를 찾으시더라고요.다이소에서 구매한다고 하시길래좀 더 괜찮은 걸 사 드리고 싶어서올리브영에 갔다가 이 제품을 발견했어요.제가 방문한 곳에는 웨이크메이크 외에는다른 브랜드 제품이 없어서 이걸로 샀는데요.엄~청 좋은 건 아니지만 그래도무난하게 사용하기 좋은 탑코트 같아요.유광이라서 유리알처럼 코팅되는 점,매니큐어 까짐을 어느 정도 방지할 수 있다는 점이가장 마음에 들었어요.무광탑도 있던데 유광이 싫으시다면매트탑으로 구매하시면 더 좋을 것 같아요."
658fa91940337d127f091197,658fa8ff40337d127f09116d,sho****,5점만점에 5점,,무난하게 사용하기 좋아요 추천합니다 특별한런 없어요 가성비
658fa91940337d127f091198,658fa8ff40337d127f09116d,김미희,5점만점에 5점,[옵션] 젤탑,이 제품 쓰다가 다른 제품을 썼었는데 다시 이 제품으로 돌아왔어요 지속력도 좋고 발림성도 좋아요 자주 사용해요!
658fa91940337d127f091199,658fa8ff40337d127f09116d,김미희,5점만점에 5점,,평소에 집에서 네일을 자주해서 구매했는데 자극없이 순하게 잘 지워져서 애용해요 담에 또 구매할게요!
658fa91940337d127f09119a,658fa8ff40337d127f09116d,이번달엔그만산다재구매,5점만점에 5점,[옵션] 젤탑,우리가 생각하는 딱 그 탑코트에요왜 젤탑으러 만들어서 사람들이 젤 탑코트라고오해하게 만들지
658fa91940337d127f09119b,658fa8ff40337d127f09116d,권종한달이상사용,5점만점에 5점,,급할 때 사기 좋을듯해요 향은 당연히 쎄고 지워지는 건 잘 지워져요 싸고 좋습니당
658fa91940337d127f09119c,658fa8ff40337d127f09116d,어머예뻐라,5점만점에 5점,,원래쓰던 제품이에요 잘지워지고해서 잘쓰고있어요 다음에도 재구매할꺼에요
658fa91940337d127f09119d,658fa8ff40337d127f09116d,조요비,5점만점에 4점,,향이 독하지 않아서 좋았습니다. 자극없이 잘 지워졌습니다. 만족합니다.
658fa91940337d127f09119e,658fa8ff40337d127f09116d,나나릴,5점만점에 5점,,급하게 샀는데 좋은 가격에 잘 산 거 같아요 향이 그럭저럭 입니다
658fa91940337d127f09119f,658fa8ff40337d127f09116d,쪈닝한달이상사용,5점만점에 5점,,핑크색 쓰다가 이거 쓰니까 조금 약해요ㅠ 탑코트 정도만 지우는데는 좋은데 진한 발색 지울때는 힘이 아주 많이 들어가네요 네일 빡세게 하시는 분들은 핑크사세요!
658fa91e40337d127f0911a0,658fa8ff40337d127f09116d,본예이TOP 433한달이상사용,5점만점에 5점,,네일 강화제 발라둔거 지우고 새로 바르는데 사용했어요 아주 잘 지워져용 굿!
658fa91e40337d127f0911a1,658fa8ff40337d127f09116d,xxae한달이상사용,5점만점에 5점,[옵션] 베이스,산지 4-5개월정도 지났는데 누렁이가 됐네요 원래 이런건가??그래도 쓰는덴 이상없어요
658fa91e40337d127f0911a2,658fa8ff40337d127f09116d,홍은쨩,5점만점에 5점,,그래도 쓰기에 정말로 좋았어요.!!! ㅎㅎㅎ \^.^/
658fa91e40337d127f0911a3,658fa8ff40337d127f09116d,hmsol재구매,5점만점에 5점,,깔끔하게 잘 지워지고 향도 나쁘지 않고 무난해서 좋아요!!
658fa91e40337d127f0911a4,658fa8ff40337d127f09116d,백두산호랑이님한달이상사용,5점만점에 5점,[옵션] 젤탑,손톱 예쁘게 관리할 때 무조건 필요한 제품이죠~^^ 올리브영에서 저렴하게 잘 산 것 같아요
658fa91e40337d127f0911a5,658fa8ff40337d127f09116d,아메리8,5점만점에 5점,,리무버가 필요해서 급하게 구매했는데 향이 생각보다 좋아요.
658fa91e40337d127f0911a6,658fa8ff40337d127f09116d,연실이한달이상사용,5점만점에 5점,[옵션] 젤탑,완성된 네일 보호용 or 손톱 보호용으로 가볍게 바르기 좋은 투명 매니큐어에요.브러쉬 발림성 건조시간 다 무난합니다.
658fa91e40337d127f0911a7,658fa8ff40337d127f09116d,지름신휴가중,5점만점에 5점,,잘 지워지고 좋아요 믿고구매하는 웨이크메이크제품이에요 굿
658fa91e40337d127f0911a8,658fa8ff40337d127f09116d,닌오,5점만점에 5점,[옵션] 젤탑,일반네일 좋아해서 이것저것 많이 쓰는데 탑코트 중에는 이게 제일 나아요!
658fa91e40337d127f0911a9,658fa8ff40337d127f09116d,JJJJJ210,5점만점에 5점,,향은 리무버 향이고 잘 닦여서 좋아요. 항상 재구매합니다.
658fa92440337d127f0911aa,658fa8ff40337d127f09116d,본예이TOP 433한달이상사용,5점만점에 5점,,네일 강화제 발라둔거 지우고 새로 바르는데 사용했어요 아주 잘 지워져용 굿!
658fa92440337d127f0911ab,658fa8ff40337d127f09116d,xxae한달이상사용,5점만점에 5점,[옵션] 베이스,산지 4-5개월정도 지났는데 누렁이가 됐네요 원래 이런건가??그래도 쓰는덴 이상없어요
658fa92440337d127f0911ac,658fa8ff40337d127f09116d,홍은쨩,5점만점에 5점,,그래도 쓰기에 정말로 좋았어요.!!! ㅎㅎㅎ \^.^/
658fa92440337d127f0911ad,658fa8ff40337d127f09116d,hmsol재구매,5점만점에 5점,,깔끔하게 잘 지워지고 향도 나쁘지 않고 무난해서 좋아요!!
658fa92440337d127f0911ae,658fa8ff40337d127f09116d,백두산호랑이님한달이상사용,5점만점에 5점,[옵션] 젤탑,손톱 예쁘게 관리할 때 무조건 필요한 제품이죠~^^ 올리브영에서 저렴하게 잘 산 것 같아요
658fa92440337d127f0911af,658fa8ff40337d127f09116d,아메리8,5점만점에 5점,,리무버가 필요해서 급하게 구매했는데 향이 생각보다 좋아요.
658fa92440337d127f0911b0,658fa8ff40337d127f09116d,연실이한달이상사용,5점만점에 5점,[옵션] 젤탑,완성된 네일 보호용 or 손톱 보호용으로 가볍게 바르기 좋은 투명 매니큐어에요.브러쉬 발림성 건조시간 다 무난합니다.
658fa92440337d127f0911b1,658fa8ff40337d127f09116d,지름신휴가중,5점만점에 5점,,잘 지워지고 좋아요 믿고구매하는 웨이크메이크제품이에요 굿
658fa92440337d127f0911b2,658fa8ff40337d127f09116d,닌오,5점만점에 5점,[옵션] 젤탑,일반네일 좋아해서 이것저것 많이 쓰는데 탑코트 중에는 이게 제일 나아요!
658fa92440337d127f0911b3,658fa8ff40337d127f09116d,JJJJJ210,5점만점에 5점,,향은 리무버 향이고 잘 닦여서 좋아요. 항상 재구매합니다.
658fa92940337d127f0911b4,658fa8ff40337d127f09116d,아임파인땡큐앤듀,5점만점에 5점,,급하게 지우느라 샀어요. 조그만 양으로도 잘 지워져서 좋습니다
658fa92940337d127f0911b5,658fa8ff40337d127f09116d,닝또,5점만점에 5점,[옵션] 베이스,급하게 샀는데 양도 넉넉하고 얇게 잘발려서 좋아용냄새는 좀 있지만 그래도 빨리 말라서 괜찬하요ㅔ
658fa92940337d127f0911b6,658fa8ff40337d127f09116d,쪼민희,5점만점에 5점,[옵션] 베이스,전 맨날 이거만 써요 근데 이거만 쓰는게 아니라 베이스 바르고 탑코트까지 올려줘야지 진짜 반짝하고 안벗겨지고 오래가요 일주일은 그상태 그대로입니다 웨메 세일마니 해주세요
658fa92940337d127f0911b7,658fa8ff40337d127f09116d,예동이TOP 288,5점만점에 5점,[옵션] 베이스,🧡웨이크메이크 베이스리뷰🧡웨이크메이크 네일은 가성비 무난한 브랜드에요:)집에서 페디 할 때 사용하는 베이스로 발림성 괜찮아서 잘 쓰고 있어요 용량은 조금 작은 편이라 베이스랑 탑코트 라인은 금방 쓰는 거 같아요👍
658fa92940337d127f0911b8,658fa8ff40337d127f09116d,이제그마안,5점만점에 5점,[옵션] 젤탑,반짝반짝~ 묽어서 잘 발리고 빨리 건조되는 거 같기도 해요!
658fa92940337d127f0911b9,658fa8ff40337d127f09116d,안눙한달이상사용,5점만점에 5점,,자극없이 한번에 쓱 잘 지워져서 정말 만족스러워요.화장솜에 두세번 톡톡하고 살짝 올려둔 뒤 닦으니세정력도 좋고 아주 만족스럽습니다.향은 약간의 향이 있긴한데 센 알코올 향은 아니에요.
658fa92940337d127f0911ba,658fa8ff40337d127f09116d,크림짱TOP 592한달이상사용,5점만점에 5점,[옵션] 베이스,무난하게쓰기좋은 베이스코트컬러 바르기전에 발라줘야손톱도 덜상하고 컬러 발색에도 도움돼요
658fa92940337d127f0911bb,658fa8ff40337d127f09116d,크림짱TOP 592,5점만점에 5점,,네일컬러 깔끔하게 잘지워져요향도 무난하니 독하지않고아세톤이 그거면 됐지 뭐가 더 필요할까
658fa92940337d127f0911bc,658fa8ff40337d127f09116d,평온한하루TOP 721한달이상사용,5점만점에 5점,,다른 브랜드 제품들을 사용하다가 정말 지워지지가 않아서 웨이크메이크 제품을 사용해봤는데 정말 잘 지워집니다. 계속해서 반복해서 구입해고 있습니다. 전 이 향도 좋더라고요. 세일을 할 때마다 몇 통씩 구입하고 있습니다.
658fa92940337d127f0911bd,658fa8ff40337d127f09116d,크림짱TOP 592한달이상사용,5점만점에 5점,[옵션] 젤탑,저렴한가격에광택도 발림성도 맘에들어요네일컬러 위에 덧발라주면 도톰하고 반짝거려요
658fa92f40337d127f0911be,658fa8ff40337d127f09116d,민규리TOP 35,5점만점에 5점,,그냥 무난하게 사용하기 좋은거 같아요.아세톤 필요해서 구매했는데 무난하게 사용중이에요
658fa92f40337d127f0911bf,658fa8ff40337d127f09116d,옐로우로즈꽃,5점만점에 5점,,레몬향이 나서 리무버사용할땐과하게 독하지는 않아요.올리브영에 네일 리무버가 1종류라서선택의 폭이 없어서 그건 아쉽네요.가격2500원싸지는 않아요.그래도..사용하기에는 나쁘지는 않아요.유분기같은건 없어요.
658fa92f40337d127f0911c0,658fa8ff40337d127f09116d,jio11TOP 982,5점만점에 5점,,무난하게 사용하기 좋은 네일 리무버!어느 리무버를 써도 자극이 아예 없는게 아니라서 무난하게 이걸로 씁니당 ㅋㅋ
658fa92f40337d127f0911c1,658fa8ff40337d127f09116d,teatimeTOP 197한달이상사용,5점만점에 4점,[옵션] 67 누디스트,누드 색깔 구매하고 싶었는데 누디스트는 너무 횐색이고 부자연스러워요. 화면과 색깔이 달라서 매장 가서 색깔 확인하는 걸 권장드려요!
658fa92f40337d127f0911c2,658fa8ff40337d127f09116d,JINny22,5점만점에 4점,[옵션] 젤탑,좋아요그냥 필요해서 세일할때 다른거랑 같이색있는거랑 탑이랑 베이스랑 같이 구매했어요생각보다 엄청 오래가진 않아요베이스랑 탑만 발라둘때도 있는데가끔 같이 붙은 상태로 떨어지기도 해서지속력 좋은 편은 아닌것같네요그냥 적당한편. 다른거랑 좀 비교해봐야할듯요
658fa92f40337d127f0911c3,658fa8ff40337d127f09116d,집보내줘요,5점만점에 5점,,잘 지워지고 조음... 다만 저거 뜌껑을 못 뜯어서 20분 동안 붙잡고 있었음 ㅋㅋㅋㅋ 특별히 단점이란 건 없는 무난무난한 제품인 것 같음!!
658fa92f40337d127f0911c4,658fa8ff40337d127f09116d,pro리뷰어,5점만점에 5점,,저렴하니 팡팡쓰기 좋더라구요! 향도 딱히 거부감 없고 괜찮아요~자주 네일을 하지 않아서 한번 사놓으면 오래 쓰다보니까 가성비 좋은 제품이 좋더라구요~
658fa92f40337d127f0911c5,658fa8ff40337d127f09116d,박서준,5점만점에 5점,[옵션] 베이스,투명매니큐어 뭐 따로 리뷰가 필요한가.. 그냥 잘 발림 무난히
658fa92f40337d127f0911c6,658fa8ff40337d127f09116d,보라보라양갱바한달이상사용,5점만점에 5점,,리무버 다 쓰고또 이번에 샀어요 무난하게 잘 지워져서몇 통째쓰고있네요
658fa92f40337d127f0911c7,658fa8ff40337d127f09116d,매밀한달이상사용,5점만점에 4점,,다른제품쓰다가 다시 이제품으로 돌아옴할인 할때 사면 이득대용량 나왔으먼 좋겠음재구매 의사 있음손톱 잘 지워짐일반메니큐로 셀프네일을 자주 하는편이라금방 씀대용량 크게나오고 종류 여러개 나오면 좋겠음향은 좀 쎈편임자극은 아예없다고 볼순 없고한번쓸때 용량은 세네번 정도짜서 쓰면 적당함올영에는 네일 제품이 다양하진 않고할인도 많이하는 편은 아니라좀 아쉬움 ㅠ다양하게 많이나오면 좋겠음이제품으로 메니큐어도 쓰고있는데젤탑코트가 제일 좋음몇년째이용중임앞으로도 셀프네일 할땐여기 제품 쓸거같음추천 합니다향는 제 스타일이 아니긴해도무난하게 쓰는데는 문제없음한동안 손톱에 냄새가 안빠지긴함바로 음식하는거아니면 상관없을거같음처음으로 셀프하시는분들은 입문 하기 좋을거같습니다
658fa93440337d127f0911c8,658fa8ff40337d127f09116d,lsy****,5점만점에 5점,,"오랸만에 매니큐어 구입하면서 내일리무버도 필요해서 매장에서 구입했답니다! 가격은 2,500원이었어요. 네일 제거 깔끔하게 잘되고 좋은데 가격 더 저렴하면 좋겠다요,,ㅎㅎ"
658fa93440337d127f0911c9,658fa8ff40337d127f09116d,JINny22,5점만점에 5점,[옵션] 베이스,좋아요그냥 필요해서 세일할때 다른거랑 같이 구매했어요생각보다 엄청 오래가진 않아요베이스랑 탑만 발라둘때도 있는데가끔 같이 붙은 상태로 떨어지기도 해서지속력 좋은 편은 아닌것같네요발림성은 좋아요
658fa93440337d127f0911ca,658fa8ff40337d127f09116d,이저엉한달이상사용,5점만점에 5점,,왜 유명템인지 알겟어요~ 재구매템이고 추천합니다! 발색도 잘돼요ㅎ
658fa93440337d127f0911cb,658fa8ff40337d127f09116d,강강쥰,5점만점에 5점,[옵션] 매트탑,매트하게 바르려고 샀는데 생각보다 손이 안 거는 제품이네요.. 그래도 예쁘게 발립니다 :)
658fa93440337d127f0911cc,658fa8ff40337d127f09116d,센시티브해,5점만점에 5점,[옵션] 베이스,오랜만에 네일 바를생각에 착색방지용으로 구매했습니다 ....
658fa93440337d127f0911cd,658fa8ff40337d127f09116d,센시티브해,5점만점에 5점,,가성비가 좋아요적은 양으로 세정력도 괜찮았습니다....
658fa93440337d127f0911ce,658fa8ff40337d127f09116d,뽀오섭,5점만점에 5점,,리무버는 여기꺼만 사용해요잘 지워지고 좋습니다근데 사용하고 환기필수
658fa93440337d127f0911cf,658fa8ff40337d127f09116d,깅기링한달이상사용,5점만점에 5점,[옵션] 12 익스트림화이트,여름에 샀었는데 어떤색을 쓸까하다가 흰색이 딱!!마침 생각이나서 구매했었ㅅ어요또 때마침 할인행사로 저렴하게 구매했었고여름 내내 너무 너무 잘 사용했습니다.손톱 발톱에 바르니까 사람들이 너무 잘 어울린다고 칭찬해줬어요. 🤭발색도 좋고 유지기간도 길어서 한 번 바르면 신경 안써도오래 가더라구요.여러 번 겹쳐서 바르다 보니 마르는 시간이 조금은 걸리지만 그렇다고 또 엄청 오래 걸리지도 않아요.발림성도 부드럽고 굿굿!!!!괜찮은 매니큐어입니다. 추천 추천.❤🫶
658fa93440337d127f0911d0,658fa8ff40337d127f09116d,앵두나무한달이상사용,5점만점에 5점,,저렴하게 구매해서 만족해요 ㅎㅎ 향도 그렇게 강하지 않고 깨끗하게 잘 닦여요 !
658fa93440337d127f0911d1,658fa8ff40337d127f09116d,ddjsd****,5점만점에 5점,[옵션] 매트탑,매트탑 처음 써봤는데 너무 좋아요. 저는 광택 나는거보다 매트 좋아해서 자주 구매할거 같아요
658fa94140337d127f0911d3,658fa93e40337d127f0911d2,퐝냥TOP 755,5점만점에 5점,,손톱주변 거스러미 일어나면 자꾸 신경쓰여뜯게되는데 모서리 크림 바르니 보습감이오래유지되네요쫀쫀한 제형에 영양감 가득해서 팔꿈치나 뒤꿈치에발라도 효과 좋더라구요만족도 높네요
658fa94140337d127f0911d4,658fa93e40337d127f0911d2,권개인,5점만점에 5점,,손톱이 울퉁불퉁해지고 거스러미가 많이 생겨서 스트레스 였는데 전용으로 사용가능한 크림이 있어서 바로 구매했어요사이즈가 생각보다 작긴했지만 많은양을 사용하는게 아니라서 오래 사용가능할꺼 같구요예전에는 큐티클 오일을 사용했었는데 미끌거리고 흡수가 느려서 불편해서 잘 쓰지 않았는데크림은 흡수도 빠르면서 미끄러움이 남지않아서 핸드크림 바르고 모서리크림을 한번 더 덧발라주니깐 손톱이 한결 깔끔해 지고있어요 ^^작은 가방에도 쏙 넣어다닐수 있는 사이즈라 꼭꼭 챙겨다니는 필수템이 됐어요 !
658fa94140337d127f0911d5,658fa93e40337d127f0911d2,이봉뱅07,5점만점에 5점,,손톱을 바짝 깍다보니 당김도 있고 각질 올라오는게 영보기 싫었는데 네일 사면서 크림도 있길래 사봤어용.고농축크림인데 발림성이 무지 부드럽고 얇게 발려 좋았어요!!꾸덕거리고 끈적임 있는건 너무 싫은데 요건 보습도 좋으면서발림성이 좋아 자주 손이 가요.번들거리지만 오일광처럼 미끄덩거리지 않아 요즘 제 최애!!크림이에요.
658fa94140337d127f0911d6,658fa93e40337d127f0911d2,mindeng55,5점만점에 5점,,"요즘 발이나 손등등 너무 건조한데 요 크림 하나로 모든 걱정 덜어낼수 있어요!들고다니기 좋은 사이즈이고 크림도 부드럽고 향도 좋아요!오자마자 건조한 제 뒷굼치에 발랐는데, 사진에 보이시나요?완전 부들부들~ 각질때문에 거칠던 부분이 매끈해졌어요!오일리하지만 그렇다고 끈적거리거나 두껍고 무겁지 않아서 가볍게 바르기 좋아요!뒷굼치 뿐만 아니라, 손 큐티클부분, 팔굼치 등등 건조한 부분에 바르기에 좋아요!향도 좋아서 바른 뒤에 향긋합니다!"
658fa94140337d127f0911d7,658fa93e40337d127f0911d2,균터,5점만점에 5점,,요즘 발바닥 뒷꿈치 부분이 자꾸 갈라지고발가락 사이도 갈라져서 따가워서급하게 발각질 크림 알아보다 구매했어요구매후기도 좋고 각질이나 갈라진 곳에 효과가 좋다는 리뷰를 보고 바로 구매해봤는데 너무 만족스러워요꾸덕한 느낌에 유분기가 가득해서 갈라진 곳이나 각질이 부드럽게 잘 정돈되는 느낌도 있고 와이프도 네일 자주하면서 손톱이랑 손끝이 아프다햇는데 이거 바르고 안아프다고 좋아해요
658fa94140337d127f0911d8,658fa93e40337d127f0911d2,kejs1112,5점만점에 5점,,평소에도 큐티클이 많다보니관리가 필요하던차에 후기가좋아보여서 구입을 했는데써보니 역시나 좋네요발림성이 좋아 부드럽게 잘 발라지면서끈적임 없이 촉촉하더라구요거기다 사이즈가 크지 않아휴대하기 좋구 손뿐만 아니라발각질에 발라도 너무 좋아서두루두루 잘 쓰고 있어요
658fa94140337d127f0911d9,658fa93e40337d127f0911d2,니니둥이쓰,5점만점에 5점,,설거지를 자주하다보니 정말 손이 거북이등껍질같은데 이 모서리크림 짱짱맨오일리하면서 보습력이 좋아요 정말은은한 박하향 같은 허브향도 넘 좋고한번만 발라도 맨질맨질하네여
658fa94140337d127f0911da,658fa93e40337d127f0911d2,박꽃두레,5점만점에 5점,,이름마저귀여운 모서리크림 ㅋㅋ겨울이라그런지 팔꿈치나 뒤꿈치도 그렇고손톱까지 건조해서 큐티클이 올라오더라구요바디로션으로는 부족해서 요거 발라주고있는데아주 촉촉하고 지속력이 좋아서 맘에들어요손을 자주씻어서 엄지손가락쪽으로 엄청 트는 편인데여기 발라주니까 촉촉하고 따갑지않아서 좋더라구요보습력 완전 최고..소량만발라줘도 충분하네요
